,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
9941,10094,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
9942,10095,152,LowSeason,[4-7],Nonref,[160-260],[2-2],True
9943,10096,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
9944,10097,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
9945,10098,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
9946,10099,286,LowSeason,[0-1],Nonref,[160-260],[3-4],True
9947,10100,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
9948,10101,28,OffSeason,[4-7],Standard,[160-260],[3-4],False
9949,10102,177,HighSeason,[2-3],Nonref,[160-260],[2-2],False
9950,10103,286,LowSeason,[0-1],Nonref,[160-260],[3-4],True
9951,10104,207,HighSeason,[2-3],Standard,[260-360],[5-inf],True
9952,10105,52,HighSeason,[2-3],Standard,[160-260],[3-4],False
9953,10106,25,OffSeason,[4-7],Standard,[160-260],[2-2],False
9954,10107,84,HighSeason,[2-3],Nonref,[160-260],[3-4],False
9955,10108,39,OffSeason,[4-7],Standard,[260-360],[3-4],True
9956,10109,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
9957,10110,358,HighSeason,[2-3],Standard,[260-360],[2-2],True
9958,10111,371,LowSeason,[0-1],Standard,[160-260],[2-2],True
9959,10112,314,LowSeason,[2-3],Nonref,[260-360],[2-2],True
9960,10113,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
9961,10114,75,HighSeason,[8-inf],Nonref,[160-260],[3-4],False
9962,10115,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
9963,10116,639,LowSeason,[4-7],Standard,[260-360],[2-2],False
9964,10117,365,HighSeason,[0-1],Nonref,[160-260],[1-1],False
9965,10118,177,HighSeason,[2-3],Nonref,[160-260],[2-2],False
9966,10119,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
9967,10120,69,OffSeason,[2-3],Nonref,[0-160],[2-2],True
9968,10121,278,LowSeason,[2-3],Standard,[260-360],[3-4],False
9969,10119,71,OffSeason,[2-3],Standard,[260-360],[5-inf],False
9970,10122,259,HighSeason,[0-1],Nonref,[160-260],[3-4],False
9971,10123,82,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
9972,1,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
9973,10124,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
9974,10125,145,LowSeason,[2-3],Nonref,[160-260],[2-2],True
9975,10126,62,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
9976,10127,301,LowSeason,[2-3],Standard,[160-260],[1-1],False
9977,10128,338,HighSeason,[2-3],Nonref,[260-360],[3-4],False
9978,10129,345,HighSeason,[0-1],Nonref,[160-260],[2-2],False
9979,10107,281,HighSeason,[0-1],Standard,[160-260],[3-4],False
9980,10130,89,HighSeason,[4-7],Nonref,[160-260],[2-2],True
9981,10131,244,LowSeason,[2-3],Nonref,[160-260],[3-4],False
9982,10132,271,LowSeason,[4-7],Nonref,[260-360],[5-inf],False
9983,10133,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
9984,10134,29,OffSeason,[4-7],Standard,[260-360],[3-4],False
9985,10135,153,LowSeason,[4-7],Nonref,[160-260],[3-4],True
9986,10136,153,LowSeason,[4-7],Nonref,[160-260],[3-4],True
9987,10137,286,LowSeason,[0-1],Nonref,[160-260],[3-4],True
9988,10138,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
9989,10139,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
9990,10140,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
9991,10141,103,LowSeason,[4-7],Standard,[260-360],[5-inf],True
9992,10142,302,LowSeason,[0-1],Standard,[160-260],[3-4],True
9993,10143,275,LowSeason,[2-3],Nonref,[160-260],[2-2],False
9994,10144,259,HighSeason,[0-1],Nonref,[160-260],[3-4],False
9995,10145,152,LowSeason,[4-7],Nonref,[160-260],[2-2],True
9996,10146,79,HighSeason,[2-3],Nonref,[160-260],[3-4],True
9997,10147,277,LowSeason,[2-3],Standard,[0-160],[2-2],True
9998,10148,261,LowSeason,[2-3],Standard,[260-360],[3-4],True
9999,10149,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
10000,10150,145,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10001,10151,117,LowSeason,[4-7],Nonref,[160-260],[2-2],False
10002,10152,148,LowSeason,[2-3],Standard,[260-360],[5-inf],True
10003,10153,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
10004,10154,384,LowSeason,[2-3],Standard,[160-260],[1-1],True
10005,10155,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10006,10156,145,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10007,10157,648,LowSeason,[0-1],Nonref,[0-160],[2-2],True
10008,10158,144,LowSeason,[4-7],Nonref,[160-260],[3-4],False
10009,10159,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
10010,10160,664,LowSeason,[2-3],Standard,[260-360],[1-1],True
10011,10161,244,LowSeason,[2-3],Nonref,[160-260],[3-4],False
10012,96,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10013,10163,665,NewYear,[2-3],Standard,[160-260],[1-1],False
10014,10164,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
10015,9551,343,LowSeason,[8-inf],Standard,[160-260],[3-4],False
10016,9905,300,LowSeason,[0-1],Standard,[260-360],[3-4],False
10017,10165,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
10018,10166,286,LowSeason,[0-1],Nonref,[160-260],[3-4],True
10019,10167,298,LowSeason,[2-3],Nonref,[0-160],[2-2],True
10020,10168,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
10021,10169,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
10022,10170,308,LowSeason,[4-7],Nonref,[160-260],[1-1],True
10023,10171,152,LowSeason,[4-7],Nonref,[160-260],[2-2],True
10024,10172,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
10025,10173,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
10026,10174,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
10027,10176,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
10028,10177,321,LowSeason,[0-1],Nonref,[260-360],[3-4],True
10029,10178,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
10030,6762,384,LowSeason,[2-3],Standard,[160-260],[1-1],True
10031,10179,69,OffSeason,[2-3],Nonref,[0-160],[2-2],True
10032,1736,145,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10033,10180,239,LowSeason,[2-3],Standard,[160-260],[2-2],False
10034,10181,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
10035,10182,145,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10036,10183,145,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10037,10184,244,LowSeason,[2-3],Nonref,[160-260],[3-4],False
10038,10185,152,LowSeason,[4-7],Nonref,[160-260],[2-2],True
10039,10186,315,LowSeason,[0-1],Nonref,[160-260],[3-4],False
10040,10187,384,LowSeason,[2-3],Standard,[160-260],[1-1],True
10041,10188,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
10042,10189,218,LowSeason,[2-3],Nonref,[160-260],[1-1],False
10043,10190,275,LowSeason,[2-3],Nonref,[160-260],[2-2],False
10044,10191,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
10045,10192,244,LowSeason,[2-3],Nonref,[160-260],[3-4],False
10046,10193,54,OffSeason,[0-1],Standard,[160-260],[2-2],True
10047,10194,244,LowSeason,[2-3],Nonref,[160-260],[3-4],False
10048,10195,312,LowSeason,[0-1],Nonref,[160-260],[2-2],True
10049,10196,144,LowSeason,[4-7],Nonref,[160-260],[3-4],False
10050,10197,244,LowSeason,[2-3],Nonref,[160-260],[3-4],False
10051,10198,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10052,10199,152,LowSeason,[4-7],Nonref,[160-260],[2-2],True
10053,10200,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
10054,10201,73,LowSeason,[4-7],Standard,[160-260],[3-4],False
10055,10202,312,LowSeason,[0-1],Nonref,[160-260],[2-2],True
10056,10203,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
10057,10204,117,LowSeason,[4-7],Nonref,[160-260],[2-2],False
10058,10205,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
10059,10206,178,OffSeason,[0-1],Standard,[160-260],[3-4],True
10060,10207,425,LowSeason,[2-3],Standard,[260-360],[2-2],False
10061,10208,268,LowSeason,[2-3],Standard,[160-260],[5-inf],False
10062,10209,315,LowSeason,[0-1],Nonref,[160-260],[3-4],False
10063,10210,244,LowSeason,[2-3],Nonref,[160-260],[3-4],False
10064,10211,248,LowSeason,[2-3],Standard,[160-260],[3-4],False
10065,10212,24,OffSeason,[2-3],Standard,[260-360],[3-4],True
10066,10213,244,LowSeason,[2-3],Nonref,[160-260],[3-4],False
10067,10214,244,LowSeason,[2-3],Nonref,[160-260],[3-4],False
10068,10215,308,LowSeason,[4-7],Nonref,[160-260],[1-1],True
10069,10216,152,LowSeason,[4-7],Nonref,[160-260],[2-2],True
10070,10217,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
10071,1736,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10072,10218,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
10073,10219,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
10074,10220,77,OffSeason,[4-7],Nonref,[160-260],[3-4],True
10075,10221,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
10076,10222,144,LowSeason,[4-7],Nonref,[160-260],[3-4],False
10077,10223,315,LowSeason,[0-1],Nonref,[160-260],[3-4],False
10078,10224,73,LowSeason,[4-7],Standard,[160-260],[3-4],False
10079,10225,275,LowSeason,[2-3],Nonref,[160-260],[2-2],False
10080,10226,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
10081,10227,297,LowSeason,[2-3],Nonref,[160-260],[5-inf],False
10082,10228,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
10083,10229,36,OffSeason,[2-3],Standard,[160-260],[1-1],False
10084,10230,152,LowSeason,[4-7],Nonref,[160-260],[2-2],True
10085,10231,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
10086,10232,144,LowSeason,[4-7],Nonref,[160-260],[3-4],False
10087,10233,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10088,10234,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
10089,10235,420,LowSeason,[4-7],Nonref,[160-260],[1-1],False
10090,10236,301,LowSeason,[2-3],Standard,[160-260],[1-1],False
10091,6212,666,LowSeason,[0-1],Standard,[0-160],[1-1],False
10092,5792,275,LowSeason,[2-3],Nonref,[160-260],[2-2],False
10093,10237,275,LowSeason,[2-3],Nonref,[160-260],[2-2],False
10094,10238,290,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
10095,10239,145,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10096,10240,57,OffSeason,[2-3],Nonref,[160-260],[3-4],False
10097,10241,420,LowSeason,[4-7],Nonref,[160-260],[1-1],False
10098,10243,152,LowSeason,[4-7],Nonref,[160-260],[2-2],True
10099,10244,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
10100,10207,278,LowSeason,[2-3],Standard,[260-360],[3-4],False
10101,10246,244,LowSeason,[2-3],Nonref,[160-260],[3-4],False
10102,10247,72,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
10103,10248,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
10104,10249,152,LowSeason,[4-7],Nonref,[160-260],[2-2],True
10105,10250,244,LowSeason,[2-3],Nonref,[160-260],[3-4],False
10106,2157,395,LowSeason,[0-1],Standard,[160-260],[1-1],False
10107,10251,153,LowSeason,[4-7],Nonref,[160-260],[3-4],True
10108,10252,244,LowSeason,[2-3],Nonref,[160-260],[3-4],False
10109,3966,254,LowSeason,[2-3],Nonref,[260-360],[3-4],False
10110,10253,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
10111,10255,278,LowSeason,[2-3],Standard,[260-360],[3-4],False
10112,10256,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10113,10257,244,LowSeason,[2-3],Nonref,[160-260],[3-4],False
10114,10258,315,LowSeason,[0-1],Nonref,[160-260],[3-4],False
10115,10259,117,LowSeason,[4-7],Nonref,[160-260],[2-2],False
10116,3022,667,LowSeason,[8-inf],Nonref,[160-260],[1-1],True
10117,10260,145,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10118,6376,315,LowSeason,[0-1],Nonref,[160-260],[3-4],False
10119,10261,153,LowSeason,[4-7],Nonref,[160-260],[3-4],True
10120,10262,328,LowSeason,[4-7],Standard,[160-260],[1-1],False
10121,10263,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
10122,10264,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
10123,10265,29,OffSeason,[4-7],Standard,[260-360],[3-4],False
10124,10266,117,LowSeason,[4-7],Nonref,[160-260],[2-2],False
10125,10267,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
10126,10268,156,OffSeason,[4-7],Nonref,[160-260],[1-1],True
10127,10269,152,LowSeason,[4-7],Nonref,[160-260],[2-2],True
10128,10270,315,LowSeason,[0-1],Nonref,[160-260],[3-4],False
10129,10271,323,LowSeason,[0-1],Nonref,[260-360],[5-inf],False
10130,10272,371,LowSeason,[0-1],Standard,[160-260],[2-2],True
10131,10273,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
10132,10274,145,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10133,10275,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10134,10276,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
10135,10277,77,OffSeason,[4-7],Nonref,[160-260],[3-4],True
10136,10278,244,LowSeason,[2-3],Nonref,[160-260],[3-4],False
10137,10279,265,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
10138,10280,299,LowSeason,[2-3],Nonref,[260-360],[3-4],True
10139,6181,286,LowSeason,[0-1],Nonref,[160-260],[3-4],True
10140,10282,309,LowSeason,[0-1],Nonref,[160-260],[2-2],False
10141,10283,152,LowSeason,[4-7],Nonref,[160-260],[2-2],True
10142,10284,275,LowSeason,[2-3],Nonref,[160-260],[2-2],False
10143,10285,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10144,7031,244,LowSeason,[2-3],Nonref,[160-260],[3-4],False
10145,10286,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
10146,706,248,LowSeason,[2-3],Standard,[160-260],[3-4],False
10147,10287,153,LowSeason,[4-7],Nonref,[160-260],[3-4],True
10148,10288,145,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10149,10289,290,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
10150,10290,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10151,10114,250,LowSeason,[0-1],Standard,[160-260],[3-4],False
10152,10293,161,LowSeason,[2-3],Nonref,[260-360],[2-2],False
10153,10294,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10154,10296,152,LowSeason,[4-7],Nonref,[160-260],[2-2],True
10155,10297,119,OffSeason,[4-7],Nonref,[160-260],[3-4],False
10156,10298,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
10157,10299,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10158,10300,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
10159,10301,286,LowSeason,[0-1],Nonref,[160-260],[3-4],True
10160,10302,71,OffSeason,[2-3],Standard,[260-360],[5-inf],False
10161,10303,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
10162,10304,117,LowSeason,[4-7],Nonref,[160-260],[2-2],False
10163,10305,250,LowSeason,[0-1],Standard,[160-260],[3-4],False
10164,10306,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
10165,10307,261,LowSeason,[2-3],Standard,[260-360],[3-4],True
10166,10308,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
10167,10309,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10168,10311,304,LowSeason,[4-7],Nonref,[0-160],[2-2],True
10169,10312,193,LowSeason,[4-7],Standard,[160-260],[2-2],True
10170,10313,666,LowSeason,[0-1],Standard,[0-160],[1-1],False
10171,10314,325,LowSeason,[2-3],Nonref,[160-260],[1-1],True
10172,10316,668,LowSeason,[0-1],Standard,[260-360],[2-2],False
10173,10317,117,LowSeason,[4-7],Nonref,[160-260],[2-2],False
10174,10318,290,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
10175,10319,325,LowSeason,[2-3],Nonref,[160-260],[1-1],True
10176,10320,77,OffSeason,[4-7],Nonref,[160-260],[3-4],True
10177,10321,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
10178,1,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
10179,10322,145,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10180,10323,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10181,10324,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10182,6842,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
10183,6842,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
10184,6842,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
10185,10325,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
10186,10326,145,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10187,10327,41,OffSeason,[2-3],Standard,[260-360],[1-1],True
10188,10328,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
10189,10329,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
10190,10330,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10191,10331,145,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10192,10332,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
10193,1,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
10194,10333,321,LowSeason,[0-1],Nonref,[260-360],[3-4],True
10195,1736,117,LowSeason,[4-7],Nonref,[160-260],[2-2],False
10196,10334,371,LowSeason,[0-1],Standard,[160-260],[2-2],True
10197,10335,145,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10198,10336,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
10199,10337,53,OffSeason,[2-3],Nonref,[160-260],[2-2],False
10200,10338,290,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
10201,10339,119,OffSeason,[4-7],Nonref,[160-260],[3-4],False
10202,10340,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
10203,10341,13,LowSeason,[8-inf],Standard,[160-260],[3-4],True
10204,10342,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
10205,10343,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
10206,10344,145,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10207,10345,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10208,10346,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
10209,10347,312,LowSeason,[0-1],Nonref,[160-260],[2-2],True
10210,10348,145,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10211,10349,261,LowSeason,[2-3],Standard,[260-360],[3-4],True
10212,10350,145,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10213,10351,325,LowSeason,[2-3],Nonref,[160-260],[1-1],True
10214,10352,176,OffSeason,[2-3],Nonref,[160-260],[5-inf],False
10215,10353,669,LowSeason,[2-3],Standard,[260-360],[2-2],True
10216,10354,145,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10217,10355,24,OffSeason,[2-3],Standard,[260-360],[3-4],True
10218,10356,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10219,10357,275,LowSeason,[2-3],Nonref,[160-260],[2-2],False
10220,10358,286,LowSeason,[0-1],Nonref,[160-260],[3-4],True
10221,10359,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
10222,10360,145,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10223,10361,302,LowSeason,[0-1],Standard,[160-260],[3-4],True
10224,10362,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10225,10363,315,LowSeason,[0-1],Nonref,[160-260],[3-4],False
10226,10364,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
10227,10365,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10228,10366,239,LowSeason,[2-3],Standard,[160-260],[2-2],False
10229,10367,307,LowSeason,[2-3],Nonref,[0-160],[2-2],False
10230,10368,275,LowSeason,[2-3],Nonref,[160-260],[2-2],False
10231,10369,145,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10232,10370,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
10233,10371,51,OffSeason,[2-3],Nonref,[160-260],[3-4],True
10234,10372,61,OffSeason,[4-7],Nonref,[160-260],[2-2],True
10235,10373,293,LowSeason,[0-1],Standard,[160-260],[2-2],False
10236,10374,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10237,10375,275,LowSeason,[2-3],Nonref,[160-260],[2-2],False
10238,10376,244,LowSeason,[2-3],Nonref,[160-260],[3-4],False
10239,10377,117,LowSeason,[4-7],Nonref,[160-260],[2-2],False
10240,10378,315,LowSeason,[0-1],Nonref,[160-260],[3-4],False
10241,10379,275,LowSeason,[2-3],Nonref,[160-260],[2-2],False
10242,10380,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
10243,10381,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
10244,10382,225,LowSeason,[8-inf],Nonref,[160-260],[3-4],True
10245,10383,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
10246,10384,152,LowSeason,[4-7],Nonref,[160-260],[2-2],True
10247,10385,119,OffSeason,[4-7],Nonref,[160-260],[3-4],False
10248,10386,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
10249,7503,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
10250,7990,239,LowSeason,[2-3],Standard,[160-260],[2-2],False
10251,10387,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
10252,10388,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
10253,10389,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
10254,10390,275,LowSeason,[2-3],Nonref,[160-260],[2-2],False
10255,10391,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
10256,10392,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
10257,10393,275,LowSeason,[2-3],Nonref,[160-260],[2-2],False
10258,10394,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10259,5997,152,LowSeason,[4-7],Nonref,[160-260],[2-2],True
10260,10395,239,LowSeason,[2-3],Standard,[160-260],[2-2],False
10261,10396,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10262,10397,218,LowSeason,[2-3],Nonref,[160-260],[1-1],False
10263,10398,153,LowSeason,[4-7],Nonref,[160-260],[3-4],True
10264,10399,193,LowSeason,[4-7],Standard,[160-260],[2-2],True
10265,10400,55,OffSeason,[2-3],Nonref,[160-260],[2-2],True
10266,10401,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
10267,10402,275,LowSeason,[2-3],Nonref,[160-260],[2-2],False
10268,10403,162,LowSeason,[2-3],Standard,[160-260],[2-2],True
10269,10404,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
10270,10405,669,LowSeason,[2-3],Standard,[260-360],[2-2],True
10271,10406,343,LowSeason,[8-inf],Standard,[160-260],[3-4],False
10272,5575,296,LowSeason,[4-7],Standard,[260-360],[3-4],False
10273,10408,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
10274,10409,261,LowSeason,[2-3],Standard,[260-360],[3-4],True
10275,10410,384,LowSeason,[2-3],Standard,[160-260],[1-1],True
10276,10411,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
10277,10412,145,LowSeason,[2-3],Nonref,[160-260],[2-2],True
10278,10413,39,OffSeason,[4-7],Standard,[260-360],[3-4],True
10279,10414,37,OffSeason,[4-7],Standard,[160-260],[1-1],False
10280,10415,244,LowSeason,[2-3],Nonref,[160-260],[3-4],False
10281,10416,164,LowSeason,[2-3],Standard,[160-260],[3-4],True
10282,10417,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
10283,10418,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10284,10419,275,LowSeason,[2-3],Nonref,[160-260],[2-2],False
10285,10421,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
10286,10422,206,LowSeason,[2-3],Nonref,[160-260],[3-4],True
10287,10423,275,LowSeason,[2-3],Nonref,[160-260],[2-2],False
10288,10424,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
10289,10425,293,LowSeason,[0-1],Standard,[160-260],[2-2],False
10290,10426,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
10291,10427,152,LowSeason,[4-7],Nonref,[160-260],[2-2],True
10292,10428,309,LowSeason,[0-1],Nonref,[160-260],[2-2],False
10293,10429,308,LowSeason,[4-7],Nonref,[160-260],[1-1],True
10294,10430,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
10295,3932,404,NewYear,[4-7],Standard,[160-260],[1-1],True
10296,10431,659,LowSeason,[8-inf],Nonref,[160-260],[2-2],True
10297,10432,275,LowSeason,[2-3],Nonref,[160-260],[2-2],False
